web-scraper-order,web-scraper-start-url,Date,Open,High,Low,Close*,Adj Close**,Volume,Empresa
1615774717-3007,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jul 23, 2020","3,098.27","3,098.27","2,970.00","2,986.55","2,986.55","5,656,900",Amazon
1615774717-3080,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Apr 08, 2020","2,021.00","2,044.00","2,011.15","2,043.00","2,043.00","3,977,300",Amazon
1615774717-2962,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Sep 25, 2020","3,054.86","3,101.54","2,999.00","3,095.13","3,095.13","4,615,200",Amazon
1615774717-2982,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Aug 27, 2020","3,450.05","3,453.00","3,378.00","3,400.00","3,400.00","4,264,800",Amazon
1615774717-2971,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Sep 14, 2020","3,172.94","3,187.39","3,096.00","3,102.97","3,102.97","4,529,600",Amazon
1615774717-2933,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Nov 05, 2020","3,319.97","3,366.80","3,288.88","3,322.00","3,322.00","5,789,300",Amazon
1615774717-2874,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 02, 2021","3,380.00","3,427.74","3,361.13","3,380.00","3,380.00","7,098,600",Amazon
1615774717-3022,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jul 01, 2020","2,757.99","2,895.00","2,754.00","2,878.70","2,878.70","6,363,400",Amazon
1615774717-2968,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Sep 17, 2020","3,009.25","3,029.43","2,972.55","3,008.73","3,008.73","6,449,100",Amazon
1615774717-2919,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Nov 25, 2020","3,141.87","3,198.00","3,140.26","3,185.07","3,185.07","3,790,400",Amazon
1615774717-2953,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Oct 08, 2020","3,224.99","3,233.29","3,174.99","3,190.55","3,190.55","3,174,100",Amazon
1615774717-2914,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 03, 2020","3,205.46","3,228.64","3,181.31","3,186.73","3,186.73","2,892,000",Amazon
1615774717-2857,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 26, 2021","3,095.20","3,122.44","3,036.70","3,092.93","3,092.93","4,273,500",Amazon
1615774717-2904,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Dec 17, 2020","3,250.00","3,263.51","3,221.00","3,236.08","3,236.08","3,474,300",Amazon
1615774717-3097,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 16, 2020","1,641.51","1,759.45","1,626.03","1,689.15","1,689.15","8,917,300",Amazon
1615774717-3058,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"May 11, 2020","2,374.70","2,419.67","2,372.11","2,409.00","2,409.00","3,259,200",Amazon
1615774717-2885,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jan 15, 2021","3,123.02","3,142.55","3,095.17","3,104.25","3,104.25","4,244,000",Amazon
1615774717-2942,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Oct 23, 2020","3,191.00","3,205.33","3,140.00","3,204.40","3,204.40","3,466,700",Amazon
1615774717-2999,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Aug 04, 2020","3,101.21","3,167.24","3,101.21","3,138.83","3,138.83","4,694,300",Amazon
1615774717-3013,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jul 15, 2020","3,080.23","3,098.35","2,973.18","3,008.87","3,008.87","5,788,900",Amazon
1615774717-2921,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Nov 23, 2020","3,116.70","3,139.75","3,065.46","3,098.39","3,098.39","4,708,900",Amazon
1615774717-2858,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Feb 25, 2021","3,136.74","3,178.26","3,047.76","3,057.16","3,057.16","4,533,800",Amazon
1615774717-3093,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 20, 2020","1,926.31","1,957.00","1,820.73","1,846.09","1,846.09","9,817,900",Amazon
1615774717-3092,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Mar 23, 2020","1,827.75","1,919.40","1,812.00","1,902.83","1,902.83","7,808,500",Amazon
1615774717-3064,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"May 01, 2020","2,336.80","2,362.44","2,258.19","2,286.04","2,286.04","9,772,600",Amazon
1615774717-2879,https://finance.yahoo.com/quote/AMZN/history?p=AMZN,"Jan 26, 2021","3,296.36","3,338.00","3,282.87","3,326.13","3,326.13","2,955,200",Amazon
1615775240-3223,https://finance.yahoo.com/quote/FB/history?p=FB,"Sep 14, 2020",270.95,276.64,265.7,266.15,266.15,"24,093,800",Facebook
1615775240-3327,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 16, 2020",177.95,178.05,172.51,176.25,176.25,"23,593,200",Facebook
1615775240-3126,https://finance.yahoo.com/quote/FB/history?p=FB,"Feb 02, 2021",264,268.85,263.27,267.08,267.08,"17,320,800",Facebook
1615775240-3168,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 01, 2020",279.16,289.3,278.96,286.55,286.55,"20,777,900",Facebook
1615775240-3169,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 30, 2020",276.03,277.7,271.01,276.97,276.97,"16,693,300",Facebook
1615775240-3338,https://finance.yahoo.com/quote/FB/history?p=FB,"Mar 31, 2020",165.48,170.93,164.2,166.8,166.8,"23,676,300",Facebook
1615775240-3141,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 11, 2021",260.48,263.47,255.9,256.84,256.84,"30,412,300",Facebook
1615775240-3154,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 21, 2020",272.98,274.67,267.79,272.79,272.79,"16,553,700",Facebook
1615775240-3202,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 13, 2020",277.58,279.1,273.39,276.14,276.14,"18,063,300",Facebook
1615775240-3290,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 09, 2020",231.52,239.77,230.41,238.67,238.67,"27,462,900",Facebook
1615775240-3299,https://finance.yahoo.com/quote/FB/history?p=FB,"May 27, 2020",229.07,230.56,221.13,229.14,229.14,"34,697,600",Facebook
1615775240-3131,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 26, 2021",278.14,285.39,277.81,282.05,282.05,"19,373,600",Facebook
1615775240-3309,https://finance.yahoo.com/quote/FB/history?p=FB,"May 12, 2020",213.29,215.28,210,210.1,210.1,"14,704,600",Facebook
1615775240-3209,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 02, 2020",261.21,265.15,259.18,259.94,259.94,"16,367,600",Facebook
1615775240-3140,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 12, 2021",256.63,259.72,250.3,251.09,251.09,"26,449,900",Facebook
1615775240-3155,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 18, 2020",275.77,278,271.14,276.4,276.4,"26,693,200",Facebook
1615775240-3196,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 21, 2020",279.56,283.05,276.37,278.73,278.73,"28,998,600",Facebook
1615775240-3325,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 20, 2020",177.41,180.5,176.77,178.24,178.24,"16,110,700",Facebook
1615775240-3255,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 29, 2020",231.14,233.7,230.31,233.29,233.29,"13,588,300",Facebook
1615775240-3330,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 13, 2020",173.67,175,169.45,174.79,174.79,"19,355,400",Facebook
1615775240-3195,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 22, 2020",279.87,282.45,275.04,278.12,278.12,"16,720,000",Facebook
1615775240-3125,https://finance.yahoo.com/quote/FB/history?p=FB,"Feb 03, 2021",265.62,269.2,263.84,266.65,266.65,"14,223,400",Facebook
1615775240-3115,https://finance.yahoo.com/quote/FB/history?p=FB,"Feb 18, 2021",269.57,271.95,266.03,269.39,269.39,"15,249,100",Facebook
1615775240-3137,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 15, 2021",247.9,253.86,247.16,251.36,251.36,"24,942,900",Facebook
1615775240-3240,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 19, 2020",261.39,267.91,261.35,262.59,262.59,"23,291,500",Facebook
1615775240-3111,https://finance.yahoo.com/quote/FB/history?p=FB,"Feb 24, 2021",262.33,266.38,258.39,264.31,264.31,"15,736,100",Facebook
1615775240-3245,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 12, 2020",258.97,263.9,258.11,259.89,259.89,"21,415,700",Facebook
1615775240-3175,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 19, 2020",271.02,273.47,269.19,272.94,272.94,"12,963,700",Facebook
1615775240-3191,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 28, 2020",278.79,278.79,267.26,267.67,267.67,"23,121,800",Facebook
1615775240-3219,https://finance.yahoo.com/quote/FB/history?p=FB,"Sep 18, 2020",258.4,259.2,250.05,252.53,252.53,"28,130,800",Facebook
1615775240-3178,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 16, 2020",275.05,279.41,274.63,278.96,278.96,"12,970,400",Facebook
1615775240-3284,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 17, 2020",235,237.59,231.73,235.53,235.53,"19,578,100",Facebook
1615775240-3182,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 10, 2020",273.1,274,264,272.43,272.43,"29,067,700",Facebook
1615775240-3283,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 18, 2020",234.99,236.14,232.15,235.94,235.94,"15,782,500",Facebook
1615775240-3251,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 04, 2020",251.56,252.8,247.43,249.83,249.83,"17,183,500",Facebook
1615775240-3313,https://finance.yahoo.com/quote/FB/history?p=FB,"May 06, 2020",208.12,211.6,206.66,208.47,208.47,"21,857,000",Facebook
1615775240-3243,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 14, 2020",262.31,262.65,258.68,261.24,261.24,"14,792,700",Facebook
1615775240-3128,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 29, 2021",265.3,266.56,254.85,258.33,258.33,"30,389,500",Facebook
1615775240-3205,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 08, 2020",259.75,264.62,259.15,263.76,263.76,"16,312,800",Facebook
1615775240-3181,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 11, 2020",273.47,278.4,272.48,276.48,276.48,"14,957,000",Facebook
1615775240-3143,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 07, 2021",265.9,271.61,264.78,268.74,268.74,"15,789,800",Facebook
1615775240-3145,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 05, 2021",268.29,272.4,268.21,270.97,270.97,"9,871,600",Facebook
1615775240-3227,https://finance.yahoo.com/quote/FB/history?p=FB,"Sep 08, 2020",271.28,279.3,269.42,271.16,271.16,"24,864,000",Facebook
1615775240-3252,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 03, 2020",252.65,255.4,250.33,251.96,251.96,"23,124,900",Facebook
1615775240-3295,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 02, 2020",230.94,233,226.56,232.72,232.72,"20,919,000",Facebook
1615775240-3152,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 23, 2020",266.89,272.17,266.23,268.11,268.11,"14,329,000",Facebook
1615775240-3314,https://finance.yahoo.com/quote/FB/history?p=FB,"May 05, 2020",207.02,210.38,206.5,207.07,207.07,"21,071,200",Facebook
1615775240-3303,https://finance.yahoo.com/quote/FB/history?p=FB,"May 20, 2020",223.5,231.34,223.19,229.97,229.97,"50,162,900",Facebook
1615775240-3167,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 02, 2020",285.36,291.78,280.83,287.52,287.52,"17,361,600",Facebook
1615775240-3212,https://finance.yahoo.com/quote/FB/history?p=FB,"Sep 29, 2020",257.81,263.33,256.9,261.79,261.79,"20,200,200",Facebook
1615775240-3275,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 30, 2020",220.59,227.5,218.47,227.07,227.07,"33,927,100",Facebook
1615775240-3263,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 17, 2020",241,244.16,237.86,242.03,242.03,"18,152,400",Facebook
1615775240-3192,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 27, 2020",278.76,284.51,276.31,283.29,283.29,"16,287,200",Facebook
1615775240-3266,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 14, 2020",236.76,240.33,232.03,239.73,239.73,"23,378,100",Facebook
1615775240-3216,https://finance.yahoo.com/quote/FB/history?p=FB,"Sep 23, 2020",255.26,257.99,248.15,249.02,249.02,"19,641,300",Facebook
1615775240-3282,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 19, 2020",237.79,240.83,235.55,238.79,238.79,"30,081,300",Facebook
1615775240-3335,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 03, 2020",157.15,157.91,150.83,154.18,154.18,"25,983,300",Facebook
1615775240-3132,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 25, 2021",278.14,280.1,271.51,278.01,278.01,"19,087,000",Facebook
1615775240-3120,https://finance.yahoo.com/quote/FB/history?p=FB,"Feb 10, 2021",272.45,273.8,267.72,271.87,271.87,"14,687,200",Facebook
1615775240-3337,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 01, 2020",161.62,164.15,158.04,159.6,159.6,"19,507,600",Facebook
1615775240-3279,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 24, 2020",241.2,243.22,232.68,234.02,234.02,"20,834,900",Facebook
1615775240-3107,https://finance.yahoo.com/quote/FB/history?p=FB,"Mar 02, 2021",265.78,266.71,258.65,259,259,"15,151,900",Facebook
1615775240-3267,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 13, 2020",247.01,250.15,238.42,239,239,"24,674,900",Facebook
1615775240-3183,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 09, 2020",289.87,292.58,278.53,278.77,278.77,"25,117,700",Facebook
1615775240-3142,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 08, 2021",268.31,268.95,263.18,267.57,267.57,"18,528,300",Facebook
1615775240-3254,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 30, 2020",230.22,234.89,229,234.5,234.5,"20,615,300",Facebook
1615775240-3099,https://finance.yahoo.com/quote/FB/history?p=FB,"Mar 12, 2021",269.14,269.74,264.02,268.4,268.4,"20,590,000",Facebook
1615775240-3229,https://finance.yahoo.com/quote/FB/history?p=FB,"Sep 03, 2020",295.99,297.6,283.63,291.12,291.12,"32,294,100",Facebook
1615775240-3280,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 23, 2020",241.28,245.19,239.86,242.24,242.24,"24,017,900",Facebook
1615775240-3160,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 11, 2020",274.53,276.48,270.25,273.55,273.55,"14,391,400",Facebook
1615775240-3244,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 13, 2020",261.55,265.16,259.57,261.3,261.3,"17,374,000",Facebook
1615775240-3197,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 20, 2020",263.06,269.7,262.88,267.56,267.56,"18,763,200",Facebook
1615775240-3185,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 05, 2020",291.9,297.38,288.95,294.68,294.68,"23,823,600",Facebook
1615775240-3135,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 20, 2021",268.93,270.32,263.6,267.48,267.48,"25,199,900",Facebook
1615775240-3317,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 30, 2020",206.92,209.69,201.57,204.71,204.71,"46,230,100",Facebook
1615775240-3170,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 27, 2020",277.39,279.13,274.82,277.81,277.81,"7,808,400",Facebook
1615775240-3288,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 11, 2020",229.94,232.89,223.55,224.43,224.43,"26,708,200",Facebook
1615775240-3272,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 06, 2020",233.76,240.4,232.27,240.28,240.28,"26,206,200",Facebook
1615775240-3341,https://finance.yahoo.com/quote/FB/history?p=FB,"Mar 26, 2020",158.25,164,157.02,163.34,163.34,"26,556,800",Facebook
1615775240-3289,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 10, 2020",240.96,241.21,235.28,236.73,236.73,"20,720,700",Facebook
1615775240-3153,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 22, 2020",271.5,271.5,264.63,267.09,267.09,"17,312,900",Facebook
1615775240-3246,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 11, 2020",260.19,265.92,255.13,256.13,256.13,"28,238,300",Facebook
1615775240-3349,https://finance.yahoo.com/quote/FB/history?p=FB,"Mar 16, 2020",152.32,159.13,143.1,146.01,146.01,"39,120,400",Facebook
1615775240-3281,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 22, 2020",238.56,240.7,236.91,239.22,239.22,"18,917,800",Facebook
1615775240-3320,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 27, 2020",192.66,193.75,187.41,187.5,187.5,"29,197,800",Facebook
1615775240-3304,https://finance.yahoo.com/quote/FB/history?p=FB,"May 19, 2020",213.27,220.49,212.83,216.88,216.88,"31,843,200",Facebook
1615775240-3250,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 05, 2020",250.19,252.27,247.77,249.12,249.12,"13,050,100",Facebook
1615775240-3321,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 24, 2020",183.23,190.41,180.83,190.07,190.07,"28,792,000",Facebook
1615775240-3264,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 16, 2020",238,241.76,236.33,240.93,240.93,"18,880,700",Facebook
1615775240-3184,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 06, 2020",293.95,294.6,288.06,293.41,293.41,"13,891,000",Facebook
1615775240-3307,https://finance.yahoo.com/quote/FB/history?p=FB,"May 14, 2020",202.56,206.93,200.69,206.81,206.81,"17,178,900",Facebook
1615775240-3144,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 06, 2021",262,267.75,260.01,263.31,263.31,"24,354,100",Facebook
1615775240-3129,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 28, 2021",277.18,286.79,264.7,265,265,"37,758,800",Facebook
1615775240-3119,https://finance.yahoo.com/quote/FB/history?p=FB,"Feb 11, 2021",271.89,273.58,268.49,270.39,270.39,"12,801,300",Facebook
1615775240-3274,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 01, 2020",228.5,239,227.56,237.55,237.55,"43,399,700",Facebook
1615775240-3248,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 07, 2020",264.08,278.89,263.43,268.44,268.44,"72,766,400",Facebook
1615775240-3208,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 05, 2020",262.2,264.87,260.84,264.65,264.65,"12,822,300",Facebook
1615775240-3261,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 21, 2020",246.22,246.91,240.08,241.75,241.75,"19,364,200",Facebook
1615775240-3207,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 06, 2020",261.78,265.69,258.24,258.66,258.66,"18,696,900",Facebook
1615775240-3336,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 02, 2020",159.1,161.35,155.92,158.19,158.19,"20,886,300",Facebook
1615775240-3260,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 22, 2020",240.26,241.9,238.12,239.87,239.87,"15,427,900",Facebook
1615775240-3326,https://finance.yahoo.com/quote/FB/history?p=FB,"Apr 17, 2020",179.2,180.28,176.66,179.24,179.24,"20,974,800",Facebook
1615775240-3172,https://finance.yahoo.com/quote/FB/history?p=FB,"Nov 24, 2020",268.49,277.82,267.87,276.92,276.92,"16,930,400",Facebook
1615775240-3294,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 03, 2020",232.11,232.65,228.53,230.16,230.16,"15,380,300",Facebook
1615775240-3149,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 29, 2020",276.95,280.51,276.28,276.78,276.78,"16,383,000",Facebook
1615775240-3189,https://finance.yahoo.com/quote/FB/history?p=FB,"Oct 30, 2020",274.5,276.7,259.1,263.11,263.11,"47,247,800",Facebook
1615775240-3226,https://finance.yahoo.com/quote/FB/history?p=FB,"Sep 09, 2020",275.77,278.48,271.35,273.72,273.72,"22,918,800",Facebook
1615775240-3347,https://finance.yahoo.com/quote/FB/history?p=FB,"Mar 18, 2020",139.75,148.18,137.1,146.96,146.96,"37,553,100",Facebook
1615775240-3136,https://finance.yahoo.com/quote/FB/history?p=FB,"Jan 19, 2021",256.9,262.2,252.72,261.1,261.1,"28,028,500",Facebook
1615775240-3151,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 24, 2020",268.88,270.4,266.2,267.4,267.4,"6,702,000",Facebook
1615775240-3112,https://finance.yahoo.com/quote/FB/history?p=FB,"Feb 23, 2021",259.5,267.46,254.96,265.86,265.86,"21,924,600",Facebook
1615775240-3276,https://finance.yahoo.com/quote/FB/history?p=FB,"Jun 29, 2020",209.75,220.75,207.11,220.64,220.64,"58,514,300",Facebook
1615775240-3161,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 10, 2020",275.54,278.73,271.86,277.12,277.12,"20,065,100",Facebook
1615775240-3258,https://finance.yahoo.com/quote/FB/history?p=FB,"Jul 24, 2020",230.19,233.49,226.9,230.71,230.71,"18,325,800",Facebook
1615775240-3166,https://finance.yahoo.com/quote/FB/history?p=FB,"Dec 03, 2020",286.25,286.65,281.07,281.85,281.85,"12,921,700",Facebook
1615775240-3232,https://finance.yahoo.com/quote/FB/history?p=FB,"Aug 31, 2020",293.95,296.88,291.55,293.2,293.2,"17,345,100",Facebook
1615775240-3211,https://finance.yahoo.com/quote/FB/history?p=FB,"Sep 30, 2020",261.98,266.08,260.1,261.9,261.9,"20,142,500",Facebook
1615775240-3103,https://finance.yahoo.com/quote/FB/history?p=FB,"Mar 08, 2021",265.55,265.58,255.05,255.31,255.31,"18,372,700",Facebook
1615775240-3109,https://finance.yahoo.com/quote/FB/history?p=FB,"Feb 26, 2021",256.47,265.55,256.47,257.62,257.62,"26,593,900",Facebook
